card_id,target
C_ID_b2f4e80e84,0.108488383
C_ID_27aaeb8b3b,1.591823904
C_ID_9f952a27b4,-0.598789352
C_ID_15ee44a9b2,-0.943457819
C_ID_e65b263232,-0.17255492
C_ID_303ac3cb5f,0.252389173
C_ID_460ad8bfc2,0.353919531
C_ID_35bc2a8047,-0.028980147
C_ID_db78eefb98,0.681440952
C_ID_9a8d215923,0.852380708
C_ID_9101da0e39,0.728099509
C_ID_08d6ecfd3c,0.306345958
C_ID_e27cf64fac,0.44886673
C_ID_940ee8e677,-1.244586543
C_ID_ee8e29c99e,-1.484967248
C_ID_c214a68faf,0.34575826
C_ID_1a60181ef2,-0.380407701
C_ID_63fe7e31b4,-0.338870327
C_ID_8027dc9894,-0.081050992
C_ID_fbcecb6669,-3.621971781
C_ID_e1deb42fc0,-1.129897678
C_ID_57c926add0,-0.412969694
C_ID_f1e59ed3c2,-0.598269159
C_ID_9eb63abf91,-0.000984134
C_ID_fcbb9eb2d6,-0.989692673
C_ID_ef3fd8f226,-0.969379182
C_ID_a6f3817be3,-0.647292587
C_ID_e4dd7c30b6,-1.33205524
C_ID_99a124241a,-0.272429861
C_ID_672f9b12eb,-0.06535289
C_ID_12fe7bca95,0.170588526
C_ID_7491001818,-2.079630824
C_ID_9060485d51,0.732866459
C_ID_ab5b33955b,-1.017977963
C_ID_f3a6d15eb0,-0.058537729
C_ID_752fc0cc17,-0.128777153
C_ID_b732375ad0,-0.210354615
C_ID_67d585f383,1.489913756
C_ID_ca05bac215,-1.198119984
C_ID_072abe11c7,-0.857448489
C_ID_b230980b72,-0.12256191
C_ID_ffdb961a2c,-0.332516834
C_ID_0c9d72657d,0.378554944
C_ID_b4cdaed8dd,-1.626611807
C_ID_3fccbb7826,-0.221334276
C_ID_bdc9290c56,-0.076828207
C_ID_fb1310a1c1,-0.380671223
C_ID_9d8157cd1e,-0.02038962
C_ID_b51a5bab5c,0.864714864
C_ID_c3c95d61c6,1.042547541
C_ID_66ca141c93,-0.89440443
C_ID_80d9df27b8,-0.029942567
C_ID_77acc70e6b,-0.745414443
C_ID_44b8bedb4a,-0.164646368
C_ID_a0686687e3,-0.490648905
C_ID_4d62d76db7,-0.450257544
C_ID_10a9321e94,-0.086658272
C_ID_0af979d489,1.149823329
C_ID_b8f93fd0e3,-0.436028979
C_ID_dbd18009c6,-1.538097696
C_ID_63f74c88b4,-0.141770967
C_ID_3537c5a735,0.077128921
C_ID_5c09c588f6,0.832999169
C_ID_be67ba0226,0.180478781
C_ID_77a0cac28c,0.344629999
C_ID_c0f9cef59d,-0.057546399
C_ID_8570664bbe,0.122103445
C_ID_4d731d51b0,-0.880416327
C_ID_2dbaf3ca0b,0.087398778
C_ID_357f9700ac,0.882865242
C_ID_b04b6e2d97,-0.306002701
C_ID_3cdcc64a46,-0.071099712
C_ID_2d92dc830f,-0.435777803
C_ID_ccb85e1538,-0.1720384
C_ID_758c02615d,-0.029083946
C_ID_ec68c69323,0.997416414
C_ID_08bce62148,-0.977636621
C_ID_e5ca286fd6,-1.308013679
C_ID_73e1c4561e,-0.116675373
C_ID_2a3fcee87a,-0.655998584
C_ID_55099cfaa8,0.351910929
C_ID_d18e030781,-0.136480503
C_ID_94ef9c81bb,-0.070194848
C_ID_035f697b2e,-0.599079614
C_ID_a09418297a,0.193461054
C_ID_9234f75d1a,-0.566650997
C_ID_eff45faca9,-0.57063569
C_ID_d13ebd50a9,-0.16057614
C_ID_f40731ceba,-1.2571496
C_ID_27c37ce627,-0.476888988
C_ID_ca4380fb3c,-0.180564015
C_ID_c475e9c17c,-5.081692391
C_ID_78f3205b0e,0.013784909
C_ID_8b37854d07,0.222459155
C_ID_f1dbaf8a78,0.471330133
C_ID_9e96bdf2ce,-0.193822775
C_ID_17fab03d93,-0.08827577
C_ID_2744b72174,-1.740288093
C_ID_a4b3795268,0.042940984
C_ID_090bf487ac,0.088925906
C_ID_04ffe5df0e,-2.099905932
C_ID_bf02285dbd,0.021155258
C_ID_60bbf3a122,-0.40061889
C_ID_3fee509be5,0.646062961
C_ID_de9e245888,1.559605463
C_ID_878e78c567,-0.405323179
C_ID_047ae2493f,0.070379699
C_ID_a23bc8c0bc,-0.389654891
C_ID_0692138241,-0.07972834
C_ID_20e1742a61,-1.581781257
C_ID_a6d186e86b,-0.544426626
C_ID_436c9efd49,0.171355083
C_ID_b2eeaccc36,0.047976501
C_ID_473baf2e3d,-2.303240689
C_ID_1b390782e8,-0.807092829
C_ID_f1ae1f65a3,-0.061860461
C_ID_389f0fe2bc,-0.823724165
C_ID_d250c678ba,-1.562097722
C_ID_dd4e9cdc26,0.073628612
C_ID_9d0dbdc02a,-0.180615755
C_ID_022aa9cbd8,0.321657666
C_ID_c0ee0ba766,-0.100365904
C_ID_932eaff4bf,-0.047371136
C_ID_de3a4ab79a,0.448971798
C_ID_24feef575b,-0.36913218
C_ID_05240ae206,-0.07562289
C_ID_7d2a840b9a,-0.341383193
C_ID_c0cd1cef2d,-0.693946871
C_ID_3b2ac1a62d,0.323666687
C_ID_f2894da8b4,-0.023074137
C_ID_4b454d2e22,-1.338891621
C_ID_93d47b4690,-0.420373077
C_ID_9989922b14,-0.068166176
C_ID_72dc857357,0.025056707
C_ID_5199adfdcc,-0.320494783
C_ID_c6b12d6655,-0.088458149
C_ID_ad0dd24499,-0.41856031
C_ID_e3a51900e6,0.07006734
C_ID_065bbae062,0.273994646
C_ID_bec1ed37f1,0.904634075
C_ID_3805b1b6e4,-1.054013408
C_ID_67e2b9acb1,-0.995473336
C_ID_b4f9ec3207,-0.13710674
C_ID_176d0cfd3b,0.157432691
C_ID_f7210c1807,-6.766666367
C_ID_4abdf9cc1b,0.045426498
C_ID_573c8190e4,-1.791579677
C_ID_eb6a6067a5,0.188707953
C_ID_9cf91162a9,-1.134571547
C_ID_f1f2c70b28,0.19954991
C_ID_60a55d8fcc,-0.297349168
C_ID_2da3d77ab8,-0.45619867
C_ID_a53b54892e,1.189171138
C_ID_5da9222a18,-0.006500109
C_ID_d404607aa1,-0.516536097
C_ID_b9479b195d,-0.095860526
C_ID_a7edde6237,-0.449353319
C_ID_881ca6a968,-0.325256497
C_ID_17d706cdbb,-0.41453284
C_ID_e772747a51,-0.288032717
C_ID_31daf8c3ae,-0.021592169
C_ID_c40573a25b,0.170311814
C_ID_4aa1cae2a2,0.132061626
C_ID_7ccdaf46d5,-0.023794337
C_ID_c449263841,0.08449115
C_ID_fa7e2b8860,0.221552407
C_ID_c5f2df4ca1,-0.36814733
C_ID_dedff196b8,-0.12464674
C_ID_bf52d3770a,-0.555965162
C_ID_e1dfdf6389,0.137520761
C_ID_682c2e22ca,-0.035477248
C_ID_112832329d,-1.146338825
C_ID_156b0c0be2,-0.070467283
C_ID_2c28795d8b,-1.502212235
C_ID_87836b79f5,-0.348122448
C_ID_16123065db,-1.006877768
C_ID_0a03eb69d5,-1.804790722
C_ID_e76e9e381f,0.021040899
C_ID_55db2bf97e,0.860525815
C_ID_184f9a5788,1.031174569
C_ID_7beb1aa07a,-0.192916583
C_ID_ec40a20455,-3.021500172
C_ID_6895ec9974,0.317517562
C_ID_2df5d3a3d9,-1.014935461
C_ID_caab92488c,-0.237275829
C_ID_6df7e55290,-0.604646424
C_ID_39284e9162,-0.13323975
C_ID_311661fb66,0.488043289
C_ID_e6b920a0a0,-0.010926752
C_ID_3fe7079a87,0.988925678
C_ID_821084562e,-1.168556493
C_ID_d2f89b7048,-0.331498656
C_ID_02e2fd1f7d,-1.224942766
C_ID_c3c5f253e0,-0.104633256
C_ID_8e456d1650,-0.418585502
C_ID_7d6f34d455,-0.257394553
C_ID_62d2f9282a,-0.963905861
C_ID_6fc0cc08d1,0.33589883
C_ID_c5a426f524,1.052324827
C_ID_6958ccaba4,-0.572445026
C_ID_00707644ad,0.515010059
C_ID_4de8e68b32,-0.348026137
C_ID_ca453658d8,1.144842979
C_ID_504907efb5,1.043334184
C_ID_7fd4125bea,-1.572223245
C_ID_6af21bb669,-6.156622447
C_ID_5d4e0e6d4a,-0.1347143
C_ID_bb52e9d802,-2.150872755
C_ID_495edfe074,-0.298148198
C_ID_da7e3e4c01,-0.240064539
C_ID_855d767aa4,0.201688971
C_ID_fb3baf7c4f,-0.109116766
C_ID_09610ff62b,-0.054963503
C_ID_3fa695533c,0.825125618
C_ID_a4b2f3a4a3,-0.643864166
C_ID_97cf983551,0.047297639
C_ID_08171916e9,-0.472031371
C_ID_5506d365fe,0.336747785
C_ID_9da5bd6758,0.875012483
C_ID_a1fb1fb4c0,1.040185702
C_ID_3e37bc46c3,-0.970934041
C_ID_b3c521c55e,0.587526966
C_ID_b826a4f79a,0.151620517
C_ID_29c660a26a,-1.31829062
C_ID_649436f3fb,-0.669104823
C_ID_3a5f32cfcd,-0.446587528
C_ID_834ec0db27,-1.713366865
C_ID_92bcd493ce,-0.538143703
C_ID_be6cca2d88,-0.069975356
C_ID_6cfa407a30,-0.795636581
C_ID_b7bcf77882,0.101139853
C_ID_ac0ad54dd6,0.900719486
C_ID_72d7590a18,0.352775342
C_ID_1d90e90fc7,-6.165896572
C_ID_59c5426156,-0.057281644
C_ID_d2964ee339,-1.01039541
C_ID_efcd67148f,0.156772325
C_ID_3bb20ef015,-0.065617174
C_ID_d7d094651b,0.198360291
C_ID_5b543bb4e7,0.121670463
C_ID_983e0da072,-0.301851343
C_ID_b596c7d04d,-0.345814661
C_ID_9642447f06,-0.288298451
C_ID_80298fdb27,-1.014985269
C_ID_7da9076058,-0.187609882
C_ID_9709d88fe5,0.48713768
C_ID_0dd2833d2a,-0.912158119
C_ID_0ce9be35c6,-0.033219213
C_ID_4bbd957302,-0.157202373
C_ID_4947bda3f7,-0.03300706
C_ID_9aa5f459a6,0.509567005
C_ID_fef180b88a,-0.092847827
C_ID_f3804d5c4e,-0.721063185
C_ID_bef55df9e9,-0.271440413
C_ID_a26f558dda,-0.205445878
C_ID_ac8e39077a,0.62033974
C_ID_13afcba51d,-0.103946053
C_ID_96a6892586,-0.896610591
C_ID_9dff445083,-5.191759227
C_ID_3dd188ae8d,-0.638581805
C_ID_9848fee0c8,-0.21957635
C_ID_be5d2bde79,-1.019411024
C_ID_68563a22d9,-0.325530051
C_ID_29e895a15d,0.027826811
C_ID_9a1d4bcee6,-2.165956914
C_ID_dea01cf8c7,-0.352997439
C_ID_1a81b8f6e1,0.253954674
C_ID_35413925d2,0.483054189
C_ID_e10ee47189,0.000391728
C_ID_5ac3415ed5,-0.344945483
C_ID_abd8880319,-1.646212292
C_ID_ff370cfaee,-0.337240949
C_ID_fc6462e329,-0.223099968
C_ID_82b733e7a5,0.433602363
C_ID_de08c67047,-0.727315954
C_ID_5edcce4daf,-0.24908856
C_ID_3ab1ab332c,0.732848107
C_ID_fd7e159f6a,-0.194231686
C_ID_f6be6f577b,-0.328140293
C_ID_1e54c8ea56,-0.20574616
C_ID_3f3f308acf,-2.553819053
C_ID_925cade861,-0.441146625
C_ID_7e30a0168f,-0.41950135
C_ID_f1b27da51d,0.455985642
C_ID_1dea0504fa,-0.397839316
C_ID_f8875fcd2a,-0.213089554
C_ID_60a086985f,0.820168424
C_ID_b83ffd8338,-0.595571326
C_ID_0bf80b7385,0.112666855
C_ID_f869e12234,-0.811204656
C_ID_48f81f1eda,-5.634740105
C_ID_309f73047c,-2.301053117
C_ID_4b523e7eb7,-0.039551894
C_ID_f17f28648e,-0.122426595
C_ID_da2ecae7c9,-0.082959168
C_ID_05ec0a908c,0.882183507
C_ID_780ac9594e,-0.258336837
C_ID_673f0e5339,-0.187205578
C_ID_2dccb89fb1,-0.132366244
C_ID_e95c02c8e4,-0.524568437
C_ID_3190b3df28,-0.091594415
C_ID_210bf8b3d2,-0.08743467
C_ID_1c58a5facf,0.559788427
C_ID_37b6d48870,0.048769829
C_ID_73ab0142a3,-0.681814105
C_ID_d939ee8e26,0.154316608
C_ID_c7cfad2497,0.581499291
C_ID_bd73034f7e,-0.411231706
C_ID_0e9bdcc1c9,-0.889145247
C_ID_2f16e96cd7,-0.009834308
C_ID_1b7f61fd6d,0.024845585
C_ID_7c8839263f,0.094117994
C_ID_9c429e07f2,-0.136778539
C_ID_93752b776a,-0.820119082
C_ID_6f5b52ffda,-0.834531309
C_ID_dd00f67566,-0.479649199
C_ID_0627e05d96,0.244644525
C_ID_787c829a40,-0.410353019
C_ID_750fcbce59,-0.242234034
C_ID_be26e2959d,-0.450584888
C_ID_34d520c295,0.003863231
C_ID_a76fb6f333,-0.091494315
C_ID_2ce4d3c3d2,0.305409021
C_ID_82844fc2e5,0.768078736
C_ID_ad4dd2ca70,0.18966951
C_ID_d493427abb,-0.649360103
C_ID_4882d2923c,0.953269637
C_ID_847fa0e7d4,-1.176566374
C_ID_9417a2c25a,-0.404518877
C_ID_0d4bb8d08e,-0.903928814
C_ID_a0f4a86666,-0.294536545
C_ID_e3bcdfd28a,-1.043168836
C_ID_477e9cad20,0.887436209
C_ID_c72020a777,-0.107620941
C_ID_41bc9079a9,-3.087281903
C_ID_441420774e,0.023111617
C_ID_ce5e7cb07c,0.95325642
C_ID_dba62b1e84,0.037820061
C_ID_51bc0d944d,-0.482199617
C_ID_a1b74b38fd,-1.835892005
C_ID_357d19b197,0.183958969
C_ID_7bdc8444db,-4.158717288
C_ID_fe8639d22f,-0.009930389
C_ID_a8b81717d6,-0.001510783
C_ID_48d859954d,-0.026851566
C_ID_174dfaa80f,-0.215020346
C_ID_6eb674aaee,-1.710303695
C_ID_ea8cc39b0e,1.589675231
C_ID_7aef3443dc,-0.08779758
C_ID_377425665e,0.365564372
C_ID_bbb06cb173,0.576729227
C_ID_276c9b9b61,0.272862361
C_ID_516401bc4f,-0.271234141
C_ID_cb126f6445,-1.196545565
C_ID_edeafc8189,0.134132339
C_ID_2e760a983e,-0.496589055
C_ID_64f02ebc87,-0.537896795
C_ID_b713850196,-0.218242976
C_ID_8816570c6c,-0.232927094
C_ID_b095bf4ee0,-0.140729284
C_ID_75875d559e,-0.987738376
C_ID_c31501f27d,-1.423498636
C_ID_6413cd0a65,-0.292806776
C_ID_cdb078b778,0.139959768
C_ID_8c2224c3eb,-0.825228121
C_ID_0b04fe31a1,-0.134403496
C_ID_9a2e36c49c,0.942397774
C_ID_5c8cb6bd5a,-0.145757859
C_ID_d27d97e676,0.904378152
C_ID_7491837511,-0.087758844
C_ID_259e9323b0,-0.672051789
C_ID_ba4945e729,0.142521485
C_ID_d308d392f9,-0.515261321
C_ID_c63a93ad37,0.717483772
C_ID_adcd648e27,-0.65420933
C_ID_dfdef9fe3c,-0.188525547
C_ID_d931fb0a25,1.289979374
C_ID_d35d3692cf,0.588178141
C_ID_cd49b8329c,-1.879700437
C_ID_a3217f5189,-0.283975857
C_ID_81fe98ad02,-0.323942682
C_ID_12ab74b6c1,-2.382550611
C_ID_7496318db3,-5.658264483
C_ID_d91eab2c20,0.298551704
C_ID_85ced5879c,-1.872763609
C_ID_f303cf8950,-0.553242513
C_ID_c88aaf62de,-0.122601027
C_ID_224eabfa86,-0.319339765
C_ID_170565eb95,-1.160492657
C_ID_1cb6f31073,1.327321765
C_ID_94533a69f8,0.103754762
C_ID_fb5840249d,0.545853375
C_ID_d6aaec0f71,1.324299129
C_ID_809397a8e0,-0.297244691
C_ID_dbd7ee09a6,-1.66181338
C_ID_7ddd6499e9,0.476784331
C_ID_6f087e8af9,0.558952769
C_ID_1be4bac301,-0.280783315
C_ID_ab3629cce9,-0.348665564
C_ID_08d83ccc14,-0.024417188
C_ID_f24e866cba,0.241438376
C_ID_dec491e51f,0.385626945
C_ID_58e6562599,0.165572534
C_ID_73f5072a47,-1.44229492
C_ID_e7833d87db,0.650357644
C_ID_1490e53f68,1.165817645
C_ID_c755a6fd49,-0.298249236
C_ID_64f9d482c0,-0.271051637
C_ID_20efe237b1,-0.009395799
C_ID_1f1416cf67,0.254322753
C_ID_1c06b5585d,-2.894459347
C_ID_65cc4d8d35,-0.17877825
C_ID_12b26d89dc,-0.966446763
C_ID_ae283448e8,0.088285254
C_ID_aee039d682,1.004225202
C_ID_df0138a91a,-1.81409644
C_ID_2c8d4160c1,-0.554550477
C_ID_878a471313,-0.373985059
C_ID_4a8f71be7b,-0.280581617
C_ID_299387f53e,0.185601337
C_ID_74642a72af,-1.276719606
C_ID_7d0cf4482a,-0.385853146
C_ID_8bcac8021b,-0.201778714
C_ID_a50856fb45,0.115792804
C_ID_a15c7b5eb5,-1.13922106
C_ID_dfbb878b6c,-0.205641901
C_ID_d1cc79a443,0.237939708
C_ID_d09b3399bf,-0.942997376
C_ID_ebecdff74a,1.562540984
C_ID_47cdc3da80,0.904177358
C_ID_f5cfdb4162,0.114190858
C_ID_014cabfce9,-0.178202282
C_ID_b2d656ca85,0.222597578
C_ID_dc08d91ae6,-0.275305535
C_ID_68b7041e71,-0.438705983
C_ID_f0c2bbb5b1,-2.325376557
C_ID_5e97e20764,-0.135539785
C_ID_c57fb19eeb,0.047427142
C_ID_ac7f787b3b,-0.078271888
C_ID_8dfee53ccd,-0.259162414
C_ID_2891e6c7a9,-0.881403583
C_ID_1b0d99179b,-0.931187867
C_ID_aad2b9856f,1.329256254
C_ID_2c78cbe638,-0.626562533
C_ID_3133c8c0af,-0.79036291
C_ID_bf1603e0da,-1.473305275
C_ID_ac9e57ee95,0.470752338
C_ID_c8d9001bb3,-0.810806987
C_ID_3b3e8118c1,0.194057826
C_ID_5b4e129664,-1.147310716
C_ID_76f63da5e7,0.371489951
C_ID_a45e5b4d69,-0.776789325
C_ID_3759483176,-3.490067083
C_ID_f89206cb1a,0.199271119
C_ID_ea6ce11086,0.814242833
C_ID_3c82587d45,0.947667568
C_ID_d600370359,0.628461071
C_ID_fac3e0f42e,0.839377503
C_ID_3d26c0c843,-0.800761166
C_ID_8b5b65447e,-0.09799663
C_ID_819dbb52c0,-0.287285013
C_ID_ba63148a75,-0.966471685
C_ID_a27189dbbe,0.04027925
C_ID_a04674733c,-0.806545261
C_ID_bc078ac58a,-0.215020969
C_ID_47ae586deb,-0.778287526
C_ID_a6b4d747a5,-0.010250309
C_ID_5fe95534dd,-0.94109683
C_ID_da6f36abec,0.438701492
C_ID_fd5c37bc35,-0.489257115
C_ID_5f5b555534,0.124558925
C_ID_4bf6abc245,-0.590314064
C_ID_5af2bce83e,1.04877433
C_ID_5f6fa3bc9f,-0.762884344
C_ID_57288f2bab,-0.539257734
C_ID_7ab29af9bd,-0.143223087
C_ID_1cd545b60d,-0.488460446
C_ID_a702e13cca,-0.453024604
C_ID_f999856fcc,1.046448782
C_ID_4158499cb2,-0.438562817
C_ID_c39eaaafc8,-0.289991878
C_ID_172f043b34,-0.780229072
C_ID_e9565e8b01,1.124418505
C_ID_0c28c869bf,-8.310909018
C_ID_897eac44a0,-0.315822383
C_ID_839290431e,-0.844259593
C_ID_465f5c825d,0.62443379
C_ID_ba24bd34dc,0.355262481
C_ID_4d25d5a660,-1.237668259
C_ID_6b74bef429,0.066385471
C_ID_92bf8d9253,0.032274194
C_ID_8f30befb9e,1.179715879
C_ID_3dc172186e,-0.508608077
C_ID_9bea95d68c,-0.079558064
C_ID_099d7ff5de,0.347775243
C_ID_bac5fb7aed,0.477306986
C_ID_719e43b3ae,-0.052495143
C_ID_176d67e1fb,0.335921056
C_ID_2c146a3e15,-0.148366326
C_ID_87255d412d,0.075043322
C_ID_318550e136,-0.549732915
C_ID_3e0265541c,0.196361359
C_ID_c6e2c15d46,0.676979033
C_ID_55744ddfbe,-0.218626098
C_ID_16fc3164d5,-3.16057183
C_ID_d7c4f72a1c,-0.324853874
C_ID_0dab5702fe,-0.08290959
C_ID_1a8874daf2,0.193839963
C_ID_218c1071fc,-2.012518503
C_ID_865574d987,-0.706959652
C_ID_73126c3612,0.647733674
C_ID_a7a898d3e3,-0.185904115
C_ID_4101bf310b,-0.154051602
C_ID_38b1d0ccb0,-0.847904911
C_ID_98e432fef9,0.897107865
C_ID_3218d95727,0.304149707
C_ID_16da60ae12,-0.601524444
C_ID_f5b7fa928b,-0.395401203
C_ID_829f1f7963,1.154068889
C_ID_74a49ee0b5,0.108320861
C_ID_35392f6cd2,-0.286682293
C_ID_c7b4fb7dbb,-1.869932736
C_ID_7e943f6a6b,-0.282462155
C_ID_898e3982c0,-1.638906387
C_ID_6f55b6f6d9,-0.532094277
C_ID_2e76386a3d,-0.32686449
C_ID_364e3c4844,0.286314567
C_ID_5623748bdc,-0.344215248
C_ID_b415e96466,-0.015889926
C_ID_168a465be5,-2.212347727
C_ID_e3f4698f38,0.845270982
C_ID_609bd85084,-0.65878523
C_ID_e5626b36a0,-1.606385678
C_ID_19b5c8b27a,-0.005386022
C_ID_2be8758242,-0.566278185
C_ID_b1d6c2c2e7,-0.321397249
C_ID_5b3bc8d75f,0.591091586
C_ID_126ad06770,0.199880195
C_ID_b5140c166a,-0.622897442
C_ID_b8aeadd78f,-0.514923281
C_ID_b5f6cebf2b,0.914282
C_ID_a49104aa90,-2.778645723
C_ID_cb3af3651b,-0.265247075
C_ID_f1615648e6,0.170043708
C_ID_1f269a0b5e,0.328446191
C_ID_e3c0c1325b,-10.70922079
C_ID_9d15c9e0ee,-1.297071872
C_ID_043cd79703,-0.365488645
C_ID_6d3cd6a17d,-0.787540035
C_ID_ad5e51c0ab,-0.304215287
C_ID_3e3f569f54,0.853049324
C_ID_f893c50f03,-0.45374344
C_ID_d786606ac0,0.079162808
C_ID_cafc8f432a,0.562374257
C_ID_ba6ab0932b,0.395600369
C_ID_e013a7b035,-0.596343667
C_ID_c100601396,-1.113353213
C_ID_9dc3c7c2a6,-0.784110885
C_ID_f38ae845cf,-0.635629322
C_ID_ab0b8a8ff3,-0.724676697
C_ID_eb9fbd4bf9,-1.104301133
C_ID_4ba038b507,-0.349382526
C_ID_89d2b7a7e6,0.623593764
C_ID_74a9a01c14,-0.767700597
C_ID_47b645c8c1,-0.136447215
C_ID_e7289b646b,-0.560245875
C_ID_aa724a3267,-0.082122842
C_ID_b8f3714bb8,-0.734091613
C_ID_4772f2240a,-0.199309486
C_ID_7d192d03be,-1.273101702
C_ID_1d63995eea,-0.122803954
C_ID_6b2edcb99e,-0.332867893
C_ID_a8ddfe64c8,-6.489025583
C_ID_4ce701f5be,-2.372221468
C_ID_7f8bdd15c0,-0.51484922
C_ID_4afad574d2,-1.43926161
C_ID_f06d64057a,-0.541638502
C_ID_139890a1b6,-0.308178703
C_ID_3a48f677e1,-0.227841989
C_ID_2b2a2fd9a1,-0.895166353
C_ID_9eea579e73,-0.605224801
C_ID_1e4604d01b,-1.365947724
C_ID_cb2a4aa3ef,-0.992709925
C_ID_17b4b8afe5,-0.412176611
C_ID_543a019292,-0.300904675
C_ID_37bb3761ba,0.870988592
C_ID_0fa5bf4605,-0.32781109
C_ID_ebc616caae,0.605261978
C_ID_827bf004b6,-0.059154624
C_ID_7175c82e80,-2.198355311
C_ID_a0901deb9a,-0.363619477
C_ID_8fbcec621a,-0.368693846
C_ID_dac950e02f,-1.497058969
C_ID_a17f6c760d,-0.733174455
C_ID_61d94ea021,1.010619257
C_ID_15dc2a6f6e,-2.73529529
C_ID_85e740ddcf,0.03842243
C_ID_8142c4ef36,-2.435672797
C_ID_bbb7e31344,-2.939156141
C_ID_ff807ebda7,0.764803238
C_ID_68e0f1c442,-0.135537683
C_ID_4d06aa712b,-0.132376379
C_ID_b2198eeadc,-0.182108977
C_ID_3d7cd4e6b7,0.586237189
C_ID_5b70870f83,-0.321259726
C_ID_4f3fa7c97a,0.43653702
C_ID_288bd97501,-0.581705515
C_ID_7b57996f79,-1.795653353
C_ID_921b389a13,-0.041698561
C_ID_e9093a93bf,0.418685466
C_ID_d5cdcce123,0.9968855
C_ID_0b99f987da,0.49892324
C_ID_11e52b2c5b,-0.630073576
C_ID_e3278c02ec,-0.100064618
C_ID_62be37be45,0.254070641
C_ID_b4c9dfe77d,-0.483519725
C_ID_4dd68592e5,0.654881186
C_ID_1f4df72f1f,-1.930517516
C_ID_7dd293c863,-0.378728193
C_ID_011b83727d,0.892190165
C_ID_a68714333d,-0.015892701
C_ID_b9fde7da7d,-1.038064303
C_ID_32fc3c07f7,-0.088932037
C_ID_e5828b722c,-0.304483762
C_ID_6a3da92bce,0.019031811
C_ID_fcc942aafa,-0.181314818
C_ID_af2b1e5020,0.135169935
C_ID_2d04f34052,0.060106648
C_ID_28f06cd875,-0.339946128
C_ID_5de9d4dd3a,0.126609282
C_ID_b936bb06a0,0.835836412
C_ID_a20d71e2fe,-0.395470241
C_ID_f14a2131e1,0.856990411
C_ID_224e77da78,0.041896656
C_ID_72780698e7,-0.407999258
C_ID_1754f4744f,-0.626196622
C_ID_a62230d0d6,-0.380490964
C_ID_93deb5e2be,-0.27413553
C_ID_b0d1e452af,-0.876344815
C_ID_1d1b3fa003,-1.08667339
C_ID_91d909d962,0.317293351
C_ID_e1c263b60c,-0.10007726
C_ID_922cd8dd89,-0.832099053
C_ID_cdbca86ca9,1.578026018
C_ID_527f007f13,-0.198394371
C_ID_aa76adb703,-0.220882941
C_ID_25b8a32b31,0.148488509
C_ID_1ec57162b5,-0.947480451
C_ID_928712ac2d,-0.377818324
C_ID_7affbe29e2,1.083268694
C_ID_0343f45c03,0.248072466
C_ID_0ac8818024,-0.336214104
C_ID_23e904a8a0,0.086570839
C_ID_b17fbc010f,-0.123015075
C_ID_54ff9d920c,-0.013019861
C_ID_022bb2b3e7,-0.711255973
C_ID_2d7bab427c,-0.236039449
C_ID_453c924464,0.15319848
C_ID_3ae3b09515,0.057165468
C_ID_47da0e6326,0.282971709
C_ID_abeb05572e,0.371437067
C_ID_0180ccc72d,-0.528325449
C_ID_09c336cb2b,0.638610858
C_ID_1453689c01,-0.923928399
C_ID_8b45a0dec5,-0.164024281
C_ID_c3d98830fd,-0.2241239
C_ID_7827c92fe9,0.786139428
C_ID_e79c9e7e6e,-0.802513925
C_ID_189a67a6a3,0.039805525
C_ID_ef312d4088,0.507096336
C_ID_a4005ccb45,-0.174276301
C_ID_797eef8e60,0.890125189
C_ID_8a9cc26ecc,0.676160996
C_ID_77b57c5050,-0.82196477
C_ID_372989c68e,-0.050243556
C_ID_b6df5ad959,1.190075971
C_ID_f68494a9ce,-1.177617803
C_ID_839ed4d5fb,1.137017572
C_ID_5dcb7997e5,-0.955018265
C_ID_62dd2c0b7a,0.095134388
C_ID_904cef4c04,0.486017929
C_ID_534c21a356,-1.324525319
C_ID_d7a60468c8,-0.246926451
C_ID_4e0ce9622c,0.074210919
C_ID_05309c4656,0.915808564
C_ID_d367af5b42,1.144745142
C_ID_2ace51aedf,-0.160644672
C_ID_1902768636,0.459444666
C_ID_11b73e9a88,0.848413071
C_ID_ec93557b02,0.275634029
C_ID_b6abfef419,0.494771449
C_ID_4fe87d52e0,-0.41513636
C_ID_975d7540b5,-2.881011222
C_ID_d6449e4610,-0.614530901
C_ID_43f86161a6,0.334514785
C_ID_b884dc38a9,-0.924628376
C_ID_7404582ee2,0.117689322
C_ID_d7a0e65efd,-0.443235263
C_ID_2985002d25,0.912638196
C_ID_d8ce059ae0,-0.277118728
C_ID_685be7c952,-1.772453114
C_ID_c27f945055,-0.595570958
C_ID_a597e549b3,-0.135737963
C_ID_09537c4104,-0.115215443
C_ID_d33f90fb7c,-0.997546371
C_ID_cdbdbb6839,0.096134673
C_ID_52f2150452,-0.819693251
C_ID_363245097b,-0.260755192
C_ID_7bfaa42945,-0.223968588
C_ID_5b7384ec5b,-0.23301755
C_ID_315c7a6443,-0.301919511
C_ID_db1870b88e,-2.351292752
C_ID_8048d682ab,-10.34030517
C_ID_e948062961,-0.854246941
C_ID_49a83bdacb,0.247002106
C_ID_42221a1b60,-3.074403777
C_ID_99ce5d3cca,-0.037983185
C_ID_bbac7496a4,-2.145919335
